,AGE,GENDER,DOMAIN,PHD,YEARSEXP,UNIVERSITY,UOC_POSITION,OTHER_POSITION,OTHERSTATUS,USERWIKI,PU1,PU2,PU3,PEU1,PEU2,PEU3,ENJ1,ENJ2,QU1,QU2,QU3,QU4,QU5,VIS1,VIS2,VIS3,IM1,IM2,IM3,SA1,SA2,SA3,USE1,USE2,USE3,USE4,USE5,PF1,PF2,PF3,JR1,JR2,BI1,BI2,INC1,INC2,INC3,INC4,EXP1,EXP2,EXP3,EXP4,EXP5
513,56,0,4.0,1,23.0,1,6.0,1.0,2.0,0.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0
514,46,0,1.0,0,15.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
515,51,0,1.0,0,15.0,1,6.0,2.0,,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,2.0
517,59,0,6.0,0,25.0,1,6.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0
519,50,0,2.0,1,20.0,1,6.0,1.0,2.0,0.0,4.0,4.0,2.0,4.0,4.0,,5.0,5.0,3.0,4.0,4.0,2.0,,4.0,,,2.0,4.0,3.0,3.0,2.0,5.0,1.0,1.0,,,4.0,,,,2.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0
520,50,0,3.0,1,20.0,1,6.0,1.0,2.0,0.0,2.0,2.0,3.0,4.0,3.0,,3.0,2.0,3.0,3.0,2.0,4.0,2.0,,,1.0,2.0,3.0,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0
523,46,0,6.0,0,7.0,1,6.0,1.0,6.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,3.0
524,38,1,6.0,1,15.0,1,6.0,1.0,4.0,0.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
526,39,1,6.0,0,15.0,1,6.0,2.0,,0.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0
527,48,1,6.0,0,7.0,1,6.0,2.0,,0.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0
528,58,1,5.0,1,7.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,,,,5.0,1.0,1.0,5.0,1.0,1.0
529,38,1,6.0,0,5.0,1,6.0,2.0,,0.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0
530,49,1,1.0,0,15.0,1,6.0,2.0,,0.0,4.0,5.0,5.0,5.0,4.0,,4.0,4.0,5.0,5.0,4.0,1.0,,,,2.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0
531,43,1,3.0,0,15.0,1,6.0,2.0,,1.0,4.0,,5.0,4.0,4.0,,,,4.0,5.0,4.0,3.0,4.0,,,,,4.0,,4.0,,4.0,2.0,1.0,4.0,4.0,,,2.0,,,,,,,,,,4.0,4.0,5.0,1.0,5.0
532,46,1,4.0,0,15.0,1,6.0,2.0,,0.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0
533,45,1,5.0,0,16.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
534,42,1,6.0,1,18.0,1,6.0,1.0,2.0,0.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0
536,45,1,1.0,0,14.0,1,6.0,2.0,,0.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,4.0
537,53,1,1.0,0,20.0,1,6.0,1.0,7.0,0.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,3.0,5.0,1.0,4.0,3.0,1.0,4.0
538,38,1,6.0,0,8.0,1,6.0,2.0,,0.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0
540,49,1,1.0,0,16.0,1,6.0,1.0,7.0,0.0,2.0,1.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0
541,46,1,1.0,0,1.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0
543,43,1,6.0,0,3.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0
544,46,1,1.0,0,15.0,1,6.0,1.0,5.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0
545,52,1,6.0,0,25.0,1,6.0,1.0,3.0,0.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0
546,50,1,6.0,0,23.0,1,6.0,1.0,7.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
547,43,1,1.0,0,7.0,1,6.0,2.0,,0.0,3.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,5.0
550,49,1,6.0,0,14.0,1,6.0,2.0,,0.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0
552,39,1,4.0,0,10.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
553,38,1,6.0,0,12.0,1,6.0,2.0,,0.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,5.0
554,43,1,6.0,1,20.0,1,6.0,1.0,2.0,0.0,3.0,4.0,2.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,5.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,1.0,1.0
555,42,1,6.0,0,,1,6.0,2.0,,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,1.0
556,44,1,6.0,1,20.0,1,6.0,1.0,2.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,5.0,3.0,1.0,4.0
557,49,1,5.0,0,13.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0
558,42,1,1.0,1,16.0,1,6.0,1.0,4.0,0.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,,1.0,2.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,,,4.0,4.0,4.0,4.0,4.0,1.0,3.0
560,34,1,4.0,0,1.0,1,6.0,2.0,,0.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0
561,46,1,1.0,0,6.0,1,6.0,2.0,,0.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0
562,48,1,6.0,0,2.0,1,6.0,2.0,,0.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0
563,52,1,1.0,0,11.0,1,6.0,2.0,,0.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0
564,40,1,6.0,0,9.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,5.0,5.0,,4.0,3.0,4.0,3.0,4.0,,4.0,4.0,,2.0,,3.0,,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,1.0,2.0,1.0,4.0,,4.0,5.0,,,,,5.0,5.0,5.0,1.0,1.0
565,40,1,6.0,0,5.0,1,6.0,1.0,7.0,0.0,3.0,3.0,2.0,4.0,4.0,,3.0,3.0,2.0,2.0,2.0,,3.0,1.0,,1.0,1.0,3.0,,5.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0
566,42,1,6.0,0,6.0,1,6.0,1.0,7.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0
567,49,1,1.0,0,5.0,1,6.0,2.0,,0.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0
568,47,1,1.0,0,5.0,1,6.0,1.0,6.0,0.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0
569,49,1,6.0,1,25.0,1,6.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,1.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,,,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
571,34,1,5.0,0,4.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0
572,34,1,6.0,0,3.0,1,6.0,2.0,,0.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,1.0,4.0
573,45,1,1.0,0,16.0,1,6.0,1.0,4.0,0.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0
574,35,1,4.0,0,2.0,1,6.0,2.0,,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,1.0,4.0
576,33,1,1.0,0,2.0,1,6.0,2.0,,0.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,5.0
577,37,1,4.0,0,8.0,1,6.0,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,5.0,5.0,3.0,4.0,4.0,2.0,,4.0
579,34,1,5.0,0,8.0,1,6.0,2.0,,0.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0
580,33,1,6.0,1,10.0,1,6.0,2.0,,0.0,2.0,3.0,5.0,5.0,4.0,,5.0,4.0,4.0,5.0,5.0,,4.0,1.0,,4.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,2.0
583,32,1,5.0,0,2.0,1,6.0,1.0,,1.0,4.0,2.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,,,,,,4.0,,5.0,1.0,1.0,,,3.0,5.0,5.0,,5.0,5.0,4.0,4.0,,,,,3.0,5.0,5.0,1.0,1.0
584,43,1,3.0,1,20.0,1,6.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0
585,52,1,3.0,1,26.0,1,6.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0
586,36,1,6.0,1,10.0,1,6.0,1.0,4.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0
587,42,1,3.0,0,12.0,1,6.0,2.0,,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0
591,29,1,6.0,0,4.0,1,6.0,1.0,5.0,0.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0
592,38,1,3.0,0,2.0,1,6.0,1.0,7.0,0.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,1.0,4.0
593,54,1,3.0,0,3.0,1,6.0,2.0,,0.0,2.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
594,48,1,1.0,0,4.0,1,6.0,2.0,,0.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0
597,37,1,6.0,0,10.0,1,6.0,1.0,3.0,0.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
598,45,1,2.0,1,20.0,1,6.0,1.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,1.0
599,37,1,6.0,0,7.0,1,6.0,2.0,,0.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,1.0
600,45,1,6.0,1,20.0,1,6.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0
601,47,1,3.0,0,11.0,1,6.0,2.0,,0.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0
602,39,1,6.0,0,2.0,1,6.0,2.0,,0.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0
